caseid,vote_intention_w1,vote_2020,news_interest,education,gender,race,hispanic,birthyr,party_id,ideology,voter_reg,weight,ai_skill_distinguish_devices,ai_skill_identify_tech,ai_skill_use_for_work,ai_skill_improve_efficiency,ai_skill_choose_solution,ai_skill_choose_app,ai_attitude_effective,ai_attitude_useful,ai_attitude_informative,ai_attitude_interesting,ai_attitude_important,ai_attitude_meaningful,ai_attitude_powerful,gpt4_knowledge,llm_knowledge,image_gen_knowledge,speech_rec_knowledge,ai_usage_freq,ai_detect_self,ai_detect_others,misinfo_percent,false_news_self,false_news_others,false_news_democrats,false_news_republicans,verification_major_outlets,verification_friends_family,verification_search_engine,verification_social_media,verification_other_sources,verification_fact_check,digital_term_adv_search,digital_term_pdf,digital_term_spyware,digital_term_wiki,digital_term_cache,digital_term_phishing,vote_intention_w2,age,age_18_29,age_30_44,age_45_64,age_65_plus,democrat,republican,trump_supporter,harris_supporter,political_interest,college,female,non_white,ideo5_very_liberal,ideo5_liberal,ideo5_moderate,ideo5_conservative,ideo5_very_conservative,ideo5_not_sure,registered_voter,gpt4_correct,llm_correct,image_gen_correct,speech_rec_correct,ai_knowledge_score,digital_term_knowledge_score,misinfo_third_person_gap,ai_detection_gap,misinfo_belief_score,ai_attitude_score,verification_outlets_regular,verification_friends_regular,verification_search_regular,verification_social_regular,verification_other_regular,verification_factcheck_regular,verification_behavior_score,ai_skill_score,ai_usage,ai_detection_self,ai_detection_others,misinfo_prevalence,false_news_gap,total_visits,untrustworthy_n_old,untrustworthy_flag_old,untrustworthy_n,untrustworthy_flag,ai_untrustworthy_n_old,ai_untrustworthy_flag_old,ai_untrustworthy_n,ai_untrustworthy_flag,hard_news_n,hard_news_flag,avg_ideology,facebook_n,twitter_n,youtube_n,google_n,fact_check_n,total_duration,untrustworthy_duration,ai_untrustworthy_duration,facebook_duration,twitter_duration,youtube_duration,google_duration,hard_news_duration,fact_check_duration,percentage_visits_untrustworthy,percentage_visits_ai_untrustworthy,percentage_time_untrustworthy,percentage_time_ai_untrustworthy,percentage_time_facebook,percentage_time_twitter,percentage_time_youtube,percentage_time_google,percentage_time_hard_news,percentage_time_fact_check,facebook_bin,twitter_bin,google_bin,hard_news_bin,total_visits_bin,facebook_flag,twitter_flag,youtube_flag,google_flag,fact_check_flag,fact_check_bin,ideology_bin,total_visits_7day,untrustworthy_n_7day,untrustworthy_flag_7day,ai_untrustworthy_n_7day,ai_untrustworthy_flag_7day,percentage_visits_untrustworthy_7day,percentage_visits_ai_untrustworthy_7day,total_accuracy,ai_accuracy,real_accuracy,dem_accuracy,rep_accuracy,discernment_score,untrustworthy_flag_pre,untrustworthy_flag_post,untrustworthy_n_pre,untrustworthy_n_post
1885165354,1,1,3,2,1,2,2,1994,5,3,1,0.714564004392764,5,4,5,4,6,5,6,6,5,5,5,5,5,2,1,3,3,4,4,2,57,3,5,7,5,3,3,4,3,3,4,4,3,3,3,4,4,2,30,0,1,0,0,0,1,1,0,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,2,3.5,2,2,21.666666666666668,5.285714285714286,0,0,1,0,0,1,2,4.833333333333333,4,4,2,57,2,1229,0,0,0,0,0,0,0,0,0,0,NA,81,2,11,123,0,53630,0,0,4028,33,346,7714,0,0,0,0,0,0,0.07510721611038598,6.153272422151781e-4,0.0064516129032258064,0.14383740443781465,0,0,3,3,2,1,2,1,1,1,1,0,1,NA,265,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
1885252374,2,1,2,5,2,3,1,1988,1,1,1,0.858584908034127,6,5,4,3,5,4,4,3,5,5,5,3,4,5,1,3,1,1,3,3,35,8,15,10,15,5,2,5,1,4,3,4,5,3,4,3,4,NA,36,0,1,0,0,1,0,0,1,3,1,1,1,1,0,0,0,0,0,1,0,1,1,0,2,3.8333333333333335,7,0,19.333333333333332,4.142857142857143,1,0,1,0,1,0,3,4.5,1,3,3,35,7,1523,0,0,0,0,0,0,0,0,74,1,-0.27324,0,0,0,0,0,45081,0,0,1173,613,434,4635,34,0,0,0,0,0,0.026019830970919013,0.013597746278920166,0.009627115636299106,0.10281493312038331,7.541979991570728e-4,0,1,1,1,2,2,0,0,0,0,0,1,2,322,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1884279058,2,1,1,3,1,1,2,1967,1,1,1,1.37914302248238,7,4,3,5,3,4,5,6,5,5,6,5,5,5,3,4,2,2,3,2,0,0,10,5,95,3,3,4,3,2,4,5,5,5,5,5,4,1,57,0,0,1,0,1,0,0,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,4.833333333333333,10,1,3.3333333333333335,5.285714285714286,0,0,1,0,0,1,2,4.333333333333333,2,3,2,0,10,244,0,0,0,0,0,0,0,0,0,0,NA,4,3,0,5,0,5050,0,0,132,63,0,137,0,0,0,0,0,0,0.026138613861386138,0.012475247524752476,0,0.02712871287128713,0,0,2,3,1,1,1,1,1,0,1,0,1,NA,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
1885331734,2,1,1,2,2,2,2,1987,3,2,1,0.467046731869545,7,7,7,7,4,7,5,7,7,7,4,5,7,5,3,3,2,3,2,2,5,0,30,30,70,3,1,3,3,3,1,5,5,5,5,5,5,1,37,0,1,0,0,1,0,0,1,4,0,1,1,0,1,0,0,0,0,1,0,0,1,1,2,5,30,0,11.666666666666666,6,0,0,0,0,0,0,0,6.5,3,2,2,5,30,3127,0,0,0,0,0,0,0,0,32,1,-0.19436666666666666,0,0,0,0,0,93518,0,0,1777,2836,294,15119,449,0,0,0,0,0,0.0190016895143181,0.030325712697020894,0.00314377980709596,0.16166941123633952,0.004801214739408456,0,1,1,1,2,2,0,0,0,0,0,1,5,477,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1885318772,2,1,2,4,2,1,2,1992,1,1,1,1.05120114067843,7,6,4,4,5,4,5,6,6,7,5,5,5,1,3,3,2,1,5,3,22,10,50,50,50,3,4,5,4,4,2,5,5,5,5,5,5,1,32,0,1,0,0,1,0,0,1,3,0,1,0,1,0,0,0,0,0,1,1,0,1,1,3,5,40,2,27.333333333333332,5.571428571428571,0,1,1,1,1,0,4,5,1,5,3,22,40,1364,0,0,0,0,0,0,0,0,11,1,-0.3311875,0,0,0,0,0,67240,0,0,0,61,21,5217,74,0,0,0,0,0,0,9.071980963712076e-4,3.123140987507436e-4,0.07758774538964902,0.0011005353955978584,0,1,1,1,1,2,0,0,0,0,0,1,2,355,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1885166226,1,2,3,4,1,1,2,1965,6,4,1,0.727946690302293,7,3,3,4,4,4,4,4,4,4,4,4,4,5,2,4,4,1,4,4,5,0,50,10,10,1,2,3,1,1,2,2,3,2,3,3,2,2,59,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.5,50,0,18.333333333333332,4,0,0,0,0,0,0,0,4.166666666666667,1,4,4,5,50,13749,0,0,0,0,0,0,0,0,283,1,-0.08403736654804271,650,0,11,2454,0,286490,0,0,34650,0,954,63398,3612,0,0,0,0,0,0.12094662989982198,0,0.0033299591608782157,0.22129219169953576,0.012607769904708716,0,3,1,3,3,3,1,0,1,1,0,1,7,2306,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
1885333676,2,1,1,3,1,1,2,1984,1,3,1,1.12352043488598,7,3,3,3,3,3,4,5,5,5,4,5,5,5,4,2,2,2,3,2,11,3,10,10,10,4,3,4,3,1,3,3,4,4,4,4,4,1,40,0,1,0,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,3.8333333333333335,7,1,8,4.714285714285714,1,0,1,0,0,0,2,3.6666666666666665,2,3,2,11,7,1076,0,0,0,0,0,0,0,0,26,1,-0.36237142857142857,10,0,7,99,0,58959,0,0,631,0,777,5513,459,0,0,0,0,0,0.010702352482233416,0,0.013178649570040198,0.09350565647314235,0.007785070981529537,0,2,1,2,2,1,1,0,1,1,0,1,1,102,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1885333684,2,1,1,3,2,7,1,1981,1,2,1,1.16269191334407,7,5,1,1,5,1,1,1,1,1,1,1,1,5,1,3,2,1,5,2,88,80,100,70,250,5,2,5,1,3,3,1,3,5,5,2,3,9,43,0,1,0,0,1,0,0,0,4,0,1,1,0,1,0,0,0,0,1,0,1,1,1,3,3.1666666666666665,20,3,89.33333333333333,1,1,0,1,0,0,0,2,3.3333333333333335,1,5,2,88,20,18388,0,0,0,0,0,0,0,0,2096,1,-0.1361666666666667,0,0,0,0,5,698752,0,0,323999,89,160,23076,7111,124,0,0,0,0,0.4636823937534347,1.2736993954936803e-4,2.289796666056054e-4,0.03302459241619344,0.010176715057702877,1.774592416193442e-4,1,1,1,3,3,0,0,0,0,1,3,6,2592,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1885268936,2,6,3,5,2,1,2,2003,5,3,1,0.873522348669534,5,3,4,3,2,2,3,3,3,6,3,2,4,5,1,3,2,3,3,2,30,0,30,30,30,2,5,4,2,2,4,3,3,2,1,2,3,1,21,1,0,0,0,0,1,0,1,2,1,1,0,0,0,1,0,0,0,1,0,1,1,1,3,2.3333333333333335,30,1,20,3.4285714285714284,0,1,1,0,0,1,3,3.1666666666666665,3,3,2,30,30,567,0,0,0,0,0,0,0,0,8,1,-0.12965,0,0,0,127,0,30012,0,0,0,0,0,15994,98,0,0,0,0,0,0,0,0,0.5329201652672264,0.0032653605224576836,0,1,1,2,1,1,0,0,0,1,0,1,6,128,0,0,0,0,0,0,0.75,1,0.5,0.5,1,-0.5,0,0,0,0
1884276596,1,2,1,3,1,1,2,1984,5,4,1,1.23461552206563,7,7,5,6,6,7,7,7,7,7,7,7,7,2,1,3,2,2,2,1,90,5,8,50,5,3,2,5,4,5,1,5,5,5,5,5,5,NA,40,0,1,0,0,0,1,1,0,4,0,0,0,0,0,0,1,0,0,1,0,1,1,1,3,5,3,1,34.333333333333336,7,0,0,1,1,1,0,3,6.333333333333333,2,2,1,90,3,5895,193,1,193,1,0,0,0,0,437,1,0.5019899543378995,0,0,0,0,0,288095,9772,0,2,18315,6166,35638,10268,0,0.03273960983884648,0,0.03391936687550982,0,6.942154497648345e-6,0.06357277981221472,0.02140266231624985,0.12370225099359586,0.0356410211909266,0,1,1,1,3,3,0,0,0,0,0,1,10,1503,60,1,0,0,0.03992015968063872,0,0.5,0.5,0.5,0,1,0,1,1,133,60
1885333646,2,1,2,3,2,1,2,1985,1,1,1,0.997150392745952,5,2,4,4,5,4,5,5,6,7,6,7,7,2,3,4,2,3,1,1,23,30,25,25,35,3,3,3,3,2,2,4,3,2,3,3,1,NA,39,0,1,0,0,1,0,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,2.6666666666666665,-5,0,26,6.142857142857143,0,0,0,0,0,0,0,4,3,1,1,23,-5,219,0,0,0,0,0,0,0,0,12,1,-0.039122222222222225,1,0,0,15,0,10595,0,0,33,0,0,453,692,0,0,0,0,0,0.0031146767343086363,0,0,0.04275601698914582,0.06531382727701746,0,2,1,1,1,1,1,0,0,1,0,1,9,28,0,0,0,0,0,0,0.75,1,0.5,0.5,1,-0.5,0,0,0,0
1885318762,1,2,2,5,1,1,2,1972,7,4,1,0.992893053469441,6,4,4,4,4,4,4,4,4,4,4,4,4,5,4,1,2,1,3,3,10,10,10,10,10,3,3,3,3,3,3,3,3,3,3,3,3,2,52,0,0,1,0,0,1,1,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,3,0,0,10,4,0,0,0,0,0,0,0,4.333333333333333,1,3,3,10,0,14346,0,0,0,0,0,0,0,0,87,1,-0.10822266666666668,1,2,901,3004,0,328124,0,0,83,24,51646,59545,1451,0,0,0,0,0,2.529531518572247e-4,7.314308005510113e-5,0.15739781302190636,0.18147102924504152,0.004422108714997989,0,2,3,3,2,3,1,1,1,1,0,1,6,1921,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1885350692,1,2,3,6,1,1,2,1980,5,5,1,0.877580332640351,5,3,2,3,3,3,4,6,4,5,6,4,6,5,1,1,2,1,3,4,53,11,30,50,50,3,3,3,2,2,4,2,3,2,2,1,3,2,44,0,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,1,2,2.1666666666666665,19,-1,31.333333333333332,5,0,0,0,0,0,1,1,3.1666666666666665,1,3,4,53,19,7685,4,1,228,1,0,0,0,0,2209,1,0.21682511520737324,0,0,0,0,0,169883,5110,0,3315,2,1479,7090,10399,0,0.02966818477553676,0,0.030079525320367548,0,0.019513429831119065,1.1772808344566554e-5,0.008705991770806967,0.041734605581488435,0.0612127169875738,0,1,1,1,3,3,0,0,0,0,0,1,10,1916,87,1,0,0,0.04540709812108559,0,0.25,0.5,0,0.5,0,-0.5,1,1,141,68
1885372690,1,2,1,5,1,1,2,1965,5,5,1,1.10187427156526,7,3,2,3,4,2,4,4,4,5,4,5,6,1,3,4,3,1,2,2,70,1,3,3,3,2,1,3,5,2,2,4,4,4,4,4,4,2,59,0,0,1,0,0,1,1,0,4,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,4,2,0,24.666666666666668,4.571428571428571,0,0,0,1,0,0,1,3.5,1,2,2,70,2,973,4,1,9,1,0,0,0,0,140,1,0.10219069767441859,3,3,8,45,0,21100,835,0,87,9,50,2631,3426,0,0.009249743062692703,0,0.03957345971563981,0,0.004123222748815166,4.265402843601896e-4,0.002369668246445498,0.12469194312796208,0.1623696682464455,0,2,3,2,3,1,1,1,1,1,0,1,9,279,1,1,0,0,0.0035842293906810036,0,0.75,1,0.5,0.5,1,-0.5,1,1,8,1
1884777724,2,1,1,5,2,4,2,1969,2,2,1,0.782553639897919,7,5,4,4,4,3,5,4,4,5,4,4,5,1,1,3,2,2,4,2,44,7,7,5,10,4,4,5,4,4,5,5,5,5,5,5,5,NA,55,0,0,1,0,1,0,0,1,4,1,1,1,0,1,0,0,0,0,1,1,1,1,1,4,5,0,2,19.333333333333332,4.428571428571429,1,1,1,1,1,1,6,4.5,2,4,2,44,0,16115,0,0,0,0,0,0,0,0,336,1,-0.2787954773869347,310,0,104,2502,0,468094,0,0,12703,0,7085,85249,22887,0,0,0,0,0,0.027137711656205803,0,0.015135848782509497,0.18211940336769966,0.04889402555896893,0,3,1,3,3,3,1,0,1,1,0,1,2,2724,0,0,0,0,0,0,0.75,0.5,1,1,0.5,0.5,0,0,0,0
1883948742,1,2,1,6,1,1,2,1960,7,5,1,0.940706004523069,4,4,1,1,1,1,4,5,5,4,6,6,5,5,1,2,2,1,4,2,0,0,50,100,20,1,3,3,3,4,1,5,5,5,5,5,5,NA,64,0,0,1,0,0,1,1,0,4,1,0,0,0,0,0,0,1,0,1,0,1,0,1,2,5,50,2,16.666666666666668,5,0,0,0,0,1,0,1,2,1,4,2,0,50,390,1,1,1,1,0,0,0,0,15,1,0.84625,1,1,0,121,0,8653,90,0,1,6,0,2585,109,0,0.002564102564102564,0,0.010401016988327747,0,1.1556685542586386e-4,6.934011325551831e-4,0,0.2987403212758581,0.01259678724141916,0,2,2,2,1,1,1,1,0,1,0,1,10,47,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0
1885211366,1,2,1,5,2,1,2,1960,5,3,1,0.874933757786314,1,1,1,1,1,1,3,3,3,3,3,3,3,5,1,3,2,1,3,2,51,2,7,7,7,3,2,3,1,3,3,5,5,5,5,5,5,NA,64,0,0,1,0,0,1,1,0,4,1,1,0,0,0,1,0,0,0,1,0,1,1,1,3,5,5,1,20,3,0,0,0,0,0,0,0,1,1,3,2,51,5,5087,4,1,4,1,0,0,0,0,540,1,0.21468378378378372,17,31,53,2184,1,122758,125,0,251,3514,475,30611,23470,284,7.863180656575585e-4,0,0.0010182635754899885,0,0.002044673259583897,0.028625425634174556,0.003869401586861956,0.24936053047459228,0.19118916893400023,0.0023134948435132537,2,3,3,3,3,1,1,1,1,1,3,10,1486,3,1,0,0,0.002018842530282638,0,0.75,1,0.5,0.5,1,-0.5,1,1,1,3
1885400640,2,1,1,3,2,6,1,1996,1,1,1,4.71657474580029,7,6,5,5,6,5,3,4,3,5,3,3,5,1,1,3,2,2,4,3,42,10,30,25,30,4,3,5,3,2,3,5,5,5,5,4,5,1,28,1,0,0,0,1,0,0,1,4,0,1,1,1,0,0,0,0,0,1,1,1,1,1,4,4.833333333333333,20,1,27.333333333333332,3.7142857142857144,1,0,1,0,0,0,2,5.666666666666667,2,4,3,42,20,2511,0,0,0,0,0,0,0,0,14,1,-0.2505428571428571,0,0,0,0,0,71549,0,0,433,62,938,9487,43,0,0,0,0,0,0.006051796670813009,8.665390152203385e-4,0.01310989671413996,0.13259444576444115,6.009867363624929e-4,0,1,1,1,1,2,0,0,0,0,0,1,3,603,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1885384186,2,1,1,4,1,2,2,1956,1,3,1,0.898157431075018,7,7,7,7,6,6,4,4,4,4,5,5,4,5,3,3,2,1,2,2,29,10,10,5,15,4,4,4,4,1,4,5,5,5,5,2,5,NA,68,0,0,0,1,1,0,0,1,4,0,0,1,0,0,1,0,0,0,1,0,0,1,1,2,4.5,0,0,16.333333333333332,4.285714285714286,1,1,1,1,0,1,5,6.666666666666667,1,2,2,29,0,1775,0,0,0,0,0,0,0,0,71,1,-0.08498985507246376,12,0,28,68,0,179019,0,0,10816,0,1656,15933,4161,0,0,0,0,0,0.0604181679039655,0,0.009250414760444423,0.0890017260737687,0.023243342885392055,0,2,1,2,2,2,1,0,1,1,0,1,7,259,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1885372680,7,1,3,3,2,1,2,1983,8,6,1,4.37320269433327,4,2,2,1,2,2,2,4,3,4,3,3,5,5,2,2,4,1,4,2,62,1,5,5,8,3,3,3,2,3,2,2,3,2,3,4,3,1,41,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2.8333333333333335,4,2,22.666666666666668,3.4285714285714284,0,0,0,0,0,0,0,2.1666666666666665,1,4,2,62,4,885,0,0,0,0,0,0,0,0,74,1,-0.12129473684210526,22,5,2,58,0,27086,0,0,1061,49,205,1714,692,0,0,0,0,0,0.039171527726500774,0.0018090526471239755,0.007568485564498265,0.0632799232075611,0.0255482537104039,0,2,3,2,2,1,1,1,1,1,0,1,6,189,0,0,0,0,0,0,0.75,1,0.5,0.5,1,-0.5,0,0,0,0
1881709882,2,1,4,3,2,2,2,1962,2,3,1,0.509914741521754,5,4,4,4,5,5,4,4,4,3,3,4,5,5,3,3,2,1,3,2,50,0,11,15,15,3,4,2,3,3,3,4,4,4,4,4,4,NA,62,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,2,4,11,1,20.333333333333332,3.857142857142857,0,1,0,0,0,0,1,4.5,1,3,2,50,11,4504,0,0,0,0,0,0,0,0,6,1,NA,2,0,0,2,0,53857,0,0,20,0,0,139,0,0,0,0,0,0,3.7135377016915165e-4,0,0,0.0025809087026756037,0,0,2,1,1,1,2,1,0,0,1,0,1,NA,596,0,0,0,0,0,0,0.75,0.5,1,1,0.5,0.5,0,0,0,0
1885318782,1,2,1,2,1,1,2,1990,5,4,1,0.775080262145853,7,6,2,4,6,4,4,4,6,5,5,5,5,5,2,3,1,1,4,4,60,2,25,50,2,4,1,4,3,2,1,3,5,4,5,4,4,2,34,0,1,0,0,0,1,1,0,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,4.166666666666667,23,0,29,4.857142857142857,1,0,1,0,0,0,2,4.833333333333333,1,4,4,60,23,3709,0,0,0,0,0,0,0,0,148,1,-0.031548648648648626,64,47,17,794,0,78961,0,0,473,1084,175,13271,883,0,0,0,0,0,0.005990299008371221,0.013728296247514597,0.0022162839882980206,0.16807031319258875,0.011182735780955156,0,3,3,3,3,2,1,1,1,1,0,1,9,1158,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1885409488,1,2,2,2,1,1,2,1958,7,4,1,2.26564419721761,1,1,1,1,1,1,4,4,4,4,4,4,4,5,3,2,4,1,2,3,12,0,5,10,2,1,1,1,1,1,1,3,1,3,1,1,3,2,66,0,0,0,1,0,1,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,5,-1,5.666666666666667,4,0,0,0,0,0,0,0,1,1,2,3,12,5,16239,0,0,0,0,0,0,0,0,242,1,-0.08469473684210527,69,5,2,79,0,320525,0,0,626,36,21,909,7532,0,0,0,0,0,0.001953045784260198,1.1231573200218392e-4,6.551751033460729e-5,0.0028359722330551437,0.02349894704001248,0,3,3,2,3,3,1,1,1,1,0,1,7,3820,0,0,0,0,0,0,0.75,0.5,1,1,0.5,0.5,0,0,0,0
1885268922,1,2,1,5,1,1,2,1978,5,4,1,0.880672129824989,7,7,6,6,6,6,4,4,4,5,4,3,4,4,1,3,2,3,4,4,25,2,25,50,0,4,2,3,2,3,3,5,5,5,5,5,5,2,46,0,0,1,0,0,1,1,0,4,1,0,0,0,0,0,1,0,0,1,0,1,1,1,3,5,23,0,17.333333333333332,4,1,0,0,0,0,0,1,6.333333333333333,3,4,4,25,23,15174,1,1,1,1,0,0,0,0,73,1,0.2645722222222222,1375,20,5623,2246,0,415147,36,0,66329,2913,126852,38839,4612,0,6.590220113351786e-5,0,8.671627158572746e-5,0,0.15977232161138102,0.007016791642478448,0.3055592356442417,0.0935548131143908,0.011109317904260419,0,3,3,3,2,3,1,1,1,1,0,1,10,3737,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0
1885304072,1,6,2,1,1,1,2,1981,5,3,3,0.614481808711508,6,4,3,4,5,5,6,6,4,7,7,5,6,1,1,4,4,5,4,2,30,3,15,20,20,4,3,4,2,3,2,5,5,5,5,5,5,2,43,0,1,0,0,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,5,12,2,16,5.857142857142857,1,0,1,0,0,0,2,4.5,5,4,2,30,12,9035,0,0,0,0,1,1,1,1,83,1,-0.24397636363636363,369,539,3449,1257,0,474511,0,0,9986,20987,304166,14942,3110,0,0,1.1068068622025456e-4,0,0,0.021044822986189992,0.04422869016735123,0.6410093759681019,0.031489259469222,0.006554115710700068,0,3,3,3,2,3,1,1,1,1,0,1,3,1509,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1883021512,2,1,1,3,2,2,2,1976,1,2,1,0.499905620156927,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,3,2,3,3,3,20,1,20,0,20,5,5,4,3,3,4,5,5,5,5,5,5,1,48,0,0,1,0,1,0,0,1,4,0,1,1,0,1,0,0,0,0,1,1,1,1,1,4,5,19,0,13.666666666666666,7,1,1,1,0,0,1,4,7,3,3,3,20,19,4984,0,0,0,0,0,0,0,0,1074,1,-0.2094584615384616,0,0,0,0,0,189395,0,0,1764,562,643,18598,5839,0,0,0,0,0,0.009313867842340083,0.002967343382877056,0.003395020987882468,0.09819689009741546,0.03082974735341482,0,1,1,1,3,3,0,0,0,0,0,1,4,1050,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,0
1885411328,1,2,2,5,2,1,2,1961,7,4,1,1.11167136494637,6,4,2,2,4,3,5,5,5,6,6,5,5,5,4,4,4,1,3,3,18,2,8,10,5,2,3,4,1,4,4,5,4,4,4,5,5,2,63,0,0,1,0,0,1,1,0,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4.5,6,0,9.333333333333334,5.285714285714286,0,0,1,0,1,1,3,3.5,1,3,3,18,6,723,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,19581,0,0,151,0,0,0,0,0,0,0,0,0,0.007711557121699607,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,NA,406,0,0,0,0,0,0,0.75,1,0.5,0.5,1,-0.5,0,0,0,0
1885268930,2,1,4,5,1,4,2,1979,3,3,1,1.15657108066881,7,7,5,6,7,7,7,7,7,7,7,7,7,4,1,2,2,6,3,3,0,0,5,5,5,3,3,5,1,1,1,5,5,5,5,5,5,1,45,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,2,5,5,0,1.6666666666666667,7,0,0,1,0,0,0,1,6.5,6,3,3,0,5,9789,0,0,0,0,0,0,0,0,1379,1,-0.2071,0,0,0,0,0,144269,0,0,94,0,258,7415,1105,0,0,0,0,0,6.515606263299807e-4,0,0.0017883259743950537,0.05139704302379582,0.007659303107389668,0,1,1,1,3,3,0,0,0,0,0,1,4,2097,0,0,0,0,0,0,0.5,1,0,0.5,0.5,-1,0,0,0,0
1885391310,2,1,1,5,1,1,2,1957,1,3,1,1.18552515975199,1,7,7,7,7,6,6,6,6,6,6,6,7,5,1,3,1,2,4,4,52,3,100,500,500,5,3,5,4,5,5,5,5,5,5,5,5,1,67,0,0,0,1,1,0,0,1,4,1,0,0,0,0,1,0,0,0,1,0,1,1,0,2,5,97,0,51.666666666666664,6.142857142857143,1,0,1,1,1,1,5,5.833333333333333,2,4,4,52,97,3959,0,0,0,0,0,0,0,0,117,1,-0.05379393939393939,0,0,0,0,0,124439,0,0,996,0,709,13282,1520,0,0,0,0,0,0.008003921600141435,0,0.005697570697289435,0.10673502680027966,0.012214820112665644,0,1,1,1,2,2,0,0,0,0,0,1,8,610,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
1885350700,2,6,1,2,1,1,2,1958,3,2,1,0.891407519585709,7,7,7,7,7,7,7,7,7,7,7,7,7,2,1,3,2,6,2,2,50,20,50,50,50,3,4,4,4,4,4,5,5,5,5,5,5,9,66,0,0,0,1,1,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,1,1,1,3,5,30,0,40,7,0,1,1,1,1,1,5,7,6,2,2,50,30,6265,0,0,0,0,0,0,0,0,51,1,-0.32020000000000004,440,0,174,1537,0,570006,0,0,31927,0,145308,96516,116,0,0,0,0,0,0.05601169110500591,0,0.254923632382817,0.16932453342596393,2.035066297547745e-4,0,3,1,3,2,3,1,0,1,1,0,1,2,855,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1885229004,1,2,2,5,2,6,2,1946,4,3,1,1.5477150151975,4,5,2,1,2,3,2,4,5,1,5,5,6,5,3,3,4,1,3,2,10,2,5,5,5,2,2,4,2,2,3,3,3,1,1,1,2,2,78,0,0,0,1,0,0,1,0,3,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1.8333333333333333,3,1,5.666666666666667,4,0,0,1,0,0,0,1,2.8333333333333335,1,3,2,10,3,12235,0,0,0,0,0,0,0,0,80,1,0.049349999999999984,668,0,1642,610,0,585684,0,0,8782,0,248282,14632,588,0,0,0,0,0,0.014994433858531222,0,0.4239180172243053,0.024982755205878938,0.0010039543508103346,0,3,1,3,2,3,1,0,1,1,0,1,9,2637,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,0
